tipo_suelo,pH,materia_organica,conductividad,nitrogeno,fosforo,potasio,humedad,densidad,altitud,fertilidad,cultivo
2,5.74,3.89,2.12,49.27,27.12,160.49,37.3,1.04,3854.32,1,Cebada
2,5.89,1.77,2.47,38.41,34.03,248.77,25.86,1.3,3759.59,1,Papa
2,7.77,3.82,2.03,13.36,21.12,281.06,17.06,1.25,2483.69,1,Brocoli
2,7.26,4.61,2.15,34.34,17.38,286.71,24.64,1.34,3047.46,1,Espinaca
1,6.84,4.95,0.13,13.98,29.58,231.42,9.38,1.48,2428.31,1,Cebada
2,7.47,1.96,1.77,19.68,39.77,272.59,29.71,1.38,3277.07,1,Trigo
3,5.75,1.59,1.67,21.99,15.99,216.22,13.91,1.01,2956.34,1,Cebada
1,6.1,2.07,0.4,27.48,29.32,225.72,33.23,1.28,3667.43,1,Papa
4,7.5,3.31,1.07,33.01,13.35,76.45,15.52,1.59,147.5,1,Uva
4,7.11,3.34,2.5,21.36,23.02,164.43,13.17,1.42,924.5,1,Trigo
4,6.27,4.24,1.07,26.81,30.86,98.32,26.57,1.18,675.44,1,Platano
2,7.66,3.05,1.85,25.16,39.52,276.41,22.75,1.13,2682.55,1,Cebada
1,6.09,4.24,0.43,14.99,21.09,240.2,38.48,1.45,2072.71,1,Cebolla
1,7.77,3.44,0.96,21.46,13.84,132.07,7.67,1.36,3787.18,1,Papa
2,6.63,2.13,0.49,43.13,25.13,115.99,8.63,1.44,1516.22,1,Cebada
1,6.59,1.59,1.41,42.53,28.07,77.68,36.29,1.52,3917.24,1,Cebada
4,7.36,4.74,1.63,14.63,34.47,135.07,16.67,1.36,1336.75,1,Soja
1,5.85,4.95,1.28,16.34,10.39,137.43,25.34,1.59,1543.2,1,Espinaca
4,5.97,2.13,2.29,26.53,29.8,230.57,39.2,1.62,1420.84,1,Zanahoria
4,7.28,3.39,0.81,25.04,35.36,277.81,33.0,1.51,75.42,1,Mani
1,7.01,3.33,0.77,34.24,10.55,163.07,17.65,1.54,1228.25,1,Cebada
4,6.71,2.89,1.49,39.08,26.47,83.17,18.21,1.02,1424.49,1,Papa
3,5.77,2.92,1.99,31.48,30.01,285.65,34.72,1.55,2965.66,1,Zanahoria
3,6.08,3.46,2.42,30.63,31.35,297.92,23.57,1.56,219.45,1,Algodon
3,6.22,2.13,1.86,33.19,19.42,290.71,35.66,1.45,784.64,1,Espinaca
4,7.56,1.75,0.6,23.72,34.94,282.55,29.85,1.19,1816.68,1,Tomate
1,7.0,2.34,1.5,32.3,31.52,90.88,13.61,1.06,912.78,1,Batata
3,6.87,4.34,1.12,44.66,27.84,274.32,15.39,1.22,573.74,1,Mani
1,7.11,4.84,1.55,36.87,39.98,235.35,11.77,1.39,1088.57,1,Mani
4,7.24,3.04,2.23,21.38,35.91,139.59,15.5,1.16,1422.79,1,Girasol
1,7.41,2.4,1.2,27.48,12.07,221.61,10.34,1.52,1117.9,1,Arroz
3,6.08,1.59,0.55,47.13,21.97,263.54,37.68,1.29,1044.29,1,Cebolla
2,5.66,4.81,2.15,23.39,39.16,276.04,9.59,1.17,3367.04,1,Trigo
4,7.57,2.75,0.23,25.89,17.53,248.41,39.18,1.06,3307.4,1,Remolacha
3,6.29,4.58,1.64,15.51,18.23,236.01,26.35,1.03,1979.77,1,Brocoli
3,7.15,2.57,2.21,40.6,21.19,268.59,20.7,1.21,409.75,1,Platano
1,6.19,3.56,1.93,26.09,9.61,298.59,30.64,1.08,3670.44,1,Cebada
1,5.72,2.04,1.92,35.58,15.21,90.91,18.65,1.4,448.28,1,Uva
2,7.07,4.83,0.68,32.72,16.4,269.36,7.13,1.42,306.57,1,Cana de Azucar
1,6.3,3.32,2.37,20.28,12.25,224.42,15.95,1.37,3071.79,1,Espinaca
2,5.58,2.37,1.85,24.52,33.21,65.05,16.48,1.43,2230.97,1,Cebolla
4,6.22,3.78,0.76,21.67,35.6,78.41,25.81,1.4,2428.43,1,Girasol
4,6.84,2.63,1.16,49.83,24.61,291.63,8.96,1.45,1538.59,1,Remolacha
2,7.27,3.63,0.66,25.63,34.18,90.75,34.72,1.17,3587.59,1,Cebada
1,5.66,1.57,2.48,33.14,16.96,242.87,28.38,1.6,353.2,1,Tomate
4,7.31,2.57,0.47,18.76,15.67,220.77,15.27,1.06,3891.92,1,Cebada
3,5.78,3.35,0.87,31.99,25.88,248.82,33.64,1.3,2699.58,1,Cebolla
4,7.71,2.41,0.73,33.72,20.98,99.03,17.28,1.51,3652.48,1,Papa
2,6.29,2.38,1.43,18.68,18.96,277.25,11.49,1.01,2024.35,1,Espinaca
3,7.66,2.64,2.47,14.09,23.3,110.37,19.69,1.18,2747.48,1,Espinaca
3,6.96,3.79,1.96,17.47,39.26,180.24,23.7,1.05,3292.08,1,Papa
3,5.8,4.1,1.34,29.4,18.29,196.46,26.84,1.27,527.0,1,Cebolla
2,6.63,1.82,0.16,19.35,30.04,88.24,25.65,1.37,3261.67,1,Cebolla
3,6.38,2.73,0.24,14.32,37.45,207.71,9.34,1.58,131.87,1,Batata
4,6.29,1.52,2.18,29.55,39.66,206.71,8.21,1.32,2345.48,1,Zanahoria
4,6.33,2.8,0.45,46.32,14.15,263.08,24.07,1.33,1368.05,1,Brocoli
3,5.95,3.12,2.32,19.12,29.04,74.89,26.96,1.05,3909.22,1,Cebada
1,5.64,4.23,1.62,48.33,13.96,164.05,13.84,1.59,3008.07,1,Trigo
4,6.25,2.85,0.56,31.88,17.59,287.38,15.63,1.5,1503.54,1,Espinaca
2,6.93,3.62,2.4,15.45,9.66,173.91,18.94,1.46,2459.9,1,Maiz
2,5.83,3.0,0.96,26.76,37.57,145.21,29.43,1.31,527.61,1,Brocoli
2,6.65,3.93,0.23,25.9,21.51,123.41,28.56,1.06,2703.62,1,Maiz
1,7.62,2.86,0.16,16.56,39.25,257.16,32.58,1.14,985.9,1,Lechuga
4,5.63,2.47,0.95,16.59,24.01,118.4,14.6,1.0,3165.63,1,Espinaca
3,6.72,3.67,0.69,24.58,34.65,133.35,15.47,1.24,1118.34,1,Batata
3,6.98,3.01,0.77,42.86,9.43,158.87,9.62,1.14,41.14,1,Platano
4,6.3,4.82,1.38,13.26,39.27,141.9,25.29,1.06,76.73,1,Mani
2,6.87,4.15,0.87,41.35,10.61,215.98,22.26,1.21,1194.56,1,Cilantro
1,6.34,3.25,1.72,42.22,9.58,75.69,15.92,1.63,1864.05,1,Cebolla
3,7.69,3.02,2.26,27.39,31.58,203.61,37.06,1.17,3005.1,1,Lechuga
2,5.73,2.06,0.48,44.95,15.33,253.2,19.57,1.4,3233.93,1,Remolacha
4,5.62,3.81,0.15,28.81,15.71,222.91,13.9,1.26,1121.84,1,Batata
1,7.05,3.78,1.6,15.64,38.61,203.34,27.51,1.23,2079.3,1,Papa
1,6.05,1.9,1.68,34.59,27.09,181.78,39.45,1.63,1679.02,1,Trigo
3,6.85,3.79,1.95,12.54,11.61,120.26,19.34,1.12,843.41,1,Tomate
2,6.46,3.41,0.87,35.12,20.18,216.74,15.37,1.18,635.72,1,Arroz
4,6.8,4.93,2.37,38.61,18.09,126.11,20.46,1.33,262.86,1,Melon
1,7.66,1.65,0.58,24.47,38.65,121.97,30.78,1.14,3919.99,1,Cebada
2,7.45,2.42,0.31,46.39,26.75,66.18,9.4,1.05,1367.68,1,Frijoles
3,5.81,1.84,1.09,31.27,19.28,250.55,29.25,1.14,1220.41,1,Arroz
2,5.72,4.89,1.9,32.35,31.44,224.13,27.68,1.17,2130.49,1,Espinaca
1,5.72,1.75,0.36,37.52,19.19,254.07,21.14,1.54,665.27,1,Batata
1,7.51,1.82,0.46,49.89,16.66,94.31,28.48,1.24,1351.55,1,Arroz
4,5.64,4.84,1.57,32.24,11.69,158.48,16.24,1.06,2988.02,1,Cilantro
1,7.31,1.64,2.11,31.39,25.99,239.53,20.62,1.49,1557.76,1,Tomate
1,5.73,1.67,2.02,33.18,14.65,66.04,38.56,1.1,952.08,1,Uva
1,7.74,1.81,0.9,42.61,10.7,113.58,34.78,1.64,1275.9,1,Maiz
4,6.91,4.98,1.57,40.13,31.49,114.68,36.12,1.57,128.5,1,Arroz
1,6.31,2.12,1.84,43.01,21.52,157.47,11.34,1.13,3576.62,1,Papa
4,6.8,2.88,2.07,42.28,17.09,214.08,25.45,1.01,3644.12,1,Cebada
3,7.24,3.64,2.41,43.38,30.86,238.1,11.12,1.45,1061.94,1,Zanahoria
4,7.18,4.79,0.98,23.99,36.87,63.3,34.29,1.28,1175.87,1,Remolacha
2,6.24,3.54,0.15,13.11,26.52,192.65,33.88,1.03,44.25,1,Girasol
1,7.48,2.6,1.56,49.08,30.96,212.12,8.07,1.37,201.27,1,Espinaca
1,6.97,2.19,2.21,34.33,28.83,150.39,37.36,1.15,2924.95,1,Cebada
4,7.68,4.39,0.15,30.78,22.49,129.67,34.78,1.04,3471.2,1,Cebada
3,6.06,4.18,1.44,35.78,35.24,72.41,34.76,1.19,3645.29,1,Cebada
2,7.18,2.67,1.22,26.18,21.11,173.61,15.99,1.03,1372.35,1,Girasol
1,5.93,3.45,1.11,31.8,38.8,63.59,18.24,1.6,796.57,1,Trigo
3,6.09,3.61,0.74,48.52,10.23,67.63,16.04,1.32,3803.45,1,Cebada
3,7.67,3.17,2.01,48.75,24.31,118.9,39.97,1.44,206.3,1,Melon
3,7.1,4.33,0.47,33.28,15.03,209.59,31.93,1.48,68.76,1,Algodon
2,6.02,2.16,1.91,27.06,11.7,215.26,29.64,1.48,3337.99,1,Papa
3,5.54,3.78,0.83,16.33,18.63,151.28,11.17,1.08,572.52,1,Uva
2,6.12,2.13,1.47,43.63,24.32,129.55,10.17,1.36,3312.29,1,Cebolla
4,6.31,2.57,0.36,34.11,38.25,183.18,11.2,1.29,2010.59,1,Trigo
3,7.71,4.17,0.95,27.5,31.52,281.09,39.18,1.03,3452.95,1,Cebolla
3,7.3,4.87,2.19,16.41,31.17,279.32,27.34,1.56,775.04,1,Algodon
3,6.78,4.76,1.4,14.81,38.12,249.8,37.01,1.56,3407.71,1,Cebada
1,5.63,4.49,1.68,21.22,16.73,235.73,15.0,1.4,893.04,1,Cilantro
3,6.77,3.66,1.57,39.67,25.87,141.77,30.2,1.36,846.52,1,Cana de Azucar
3,6.49,2.58,0.66,21.2,31.51,155.13,39.41,1.01,2033.21,1,Zanahoria
4,6.45,2.72,1.61,20.69,28.79,70.54,9.62,1.35,359.7,1,Arroz
3,6.16,4.95,1.71,28.39,39.89,280.41,22.31,1.63,3463.83,1,Trigo
4,6.04,4.33,1.21,24.66,34.02,127.68,25.53,1.09,1102.34,1,Mani
2,7.48,1.82,0.81,36.28,34.45,114.16,19.61,1.29,2806.15,1,Zanahoria
1,7.41,3.08,2.1,49.03,31.29,78.94,30.12,1.09,1423.24,1,Mani
2,7.35,4.4,1.05,16.26,35.2,250.74,21.2,1.45,289.06,1,Tomate
1,6.56,1.99,2.32,46.9,37.38,239.59,17.5,1.05,3136.13,1,Lechuga
2,6.76,3.83,1.31,15.61,33.67,204.33,39.16,1.62,3508.32,1,Cebada
3,6.49,4.04,0.48,34.46,22.59,135.01,30.02,1.42,359.86,1,Maiz
2,6.48,3.7,0.18,46.96,30.82,274.08,23.5,1.11,3480.58,1,Cebolla
4,7.42,2.68,1.88,36.35,16.66,162.18,21.03,1.43,107.48,1,Frijoles
3,7.59,2.86,1.18,20.52,9.36,86.37,34.65,1.51,1396.05,1,Melon
4,7.54,3.3,1.3,38.19,39.92,148.55,21.34,1.48,3946.76,1,Cebada
2,7.21,2.73,0.55,40.68,20.72,77.22,37.81,1.01,1413.28,1,Papa
2,5.93,2.91,1.06,22.27,18.05,110.87,8.05,1.19,3704.43,1,Cebada
1,7.2,2.35,1.2,34.67,14.78,203.35,7.6,1.28,320.51,1,Algodon
1,7.37,2.74,1.81,18.56,36.91,104.15,23.63,1.28,2696.18,1,Cebada
2,5.65,2.01,1.14,45.42,20.08,130.47,9.84,1.32,3713.12,1,Cebada
1,5.5,4.24,1.51,48.32,22.74,90.82,25.59,1.42,3284.18,1,Papa
3,6.65,1.6,1.53,39.37,38.81,109.12,18.63,1.63,2520.04,1,Espinaca
1,6.71,2.25,0.94,41.0,9.01,92.28,32.58,1.45,3689.91,1,Cebada
1,5.76,2.95,1.47,22.52,21.49,210.09,10.36,1.13,2766.77,1,Espinaca
4,7.45,2.02,0.94,40.87,37.39,224.86,18.86,1.31,1657.67,1,Zanahoria
2,6.14,3.62,0.12,44.19,21.0,170.71,23.05,1.53,365.31,1,Algodon
1,7.62,3.68,1.89,48.46,9.84,76.32,24.52,1.64,2706.46,1,Espinaca
4,7.08,2.2,0.59,21.72,33.61,156.43,32.14,1.61,3277.74,1,Papa
4,5.6,2.02,1.78,49.95,11.35,80.66,31.82,1.43,3713.59,1,Cebada
3,7.7,3.75,1.57,25.68,21.14,172.04,17.63,1.05,1403.37,1,Soja
4,6.36,2.59,0.45,36.87,30.29,233.08,10.61,1.58,3697.64,1,Papa
1,7.19,2.16,1.9,16.29,16.46,122.86,18.95,1.54,2578.81,1,Lechuga
3,6.32,3.63,0.8,43.65,14.13,230.95,16.7,1.32,1597.44,1,Cilantro
3,5.91,3.93,1.42,34.87,29.41,148.06,28.32,1.33,1157.22,1,Uva
4,6.23,3.09,2.43,18.11,8.04,112.7,24.54,1.17,1041.03,1,Frijoles
1,5.71,3.91,1.48,29.36,39.56,287.19,16.45,1.62,3093.5,1,Lechuga
3,6.3,3.15,0.77,44.34,38.32,138.41,11.03,1.43,1250.46,1,Brocoli
2,7.18,2.23,1.73,21.8,30.19,260.36,14.36,1.37,3776.8,1,Cebada
2,7.09,2.89,1.54,32.68,8.61,90.48,29.12,1.33,175.15,1,Maiz
3,7.73,1.94,1.17,37.13,25.44,139.4,24.31,1.23,2857.33,1,Remolacha
4,7.42,2.4,0.99,25.98,19.35,156.79,29.11,1.64,2343.52,1,Zanahoria
1,5.97,2.08,1.84,12.09,31.15,101.47,26.02,1.0,327.84,1,Mani
2,7.01,3.75,1.8,40.02,27.57,70.25,27.14,1.48,3150.76,1,Papa
2,6.33,2.31,2.29,32.08,36.31,185.45,38.68,1.41,2730.84,1,Cebolla
3,7.12,4.61,2.27,25.79,8.88,103.02,21.69,1.18,1770.34,1,Papa
4,7.02,4.95,2.47,49.87,35.51,137.59,36.02,1.09,1750.85,1,Maiz
3,6.9,3.05,2.37,23.6,37.32,170.78,35.0,1.56,1282.34,1,Zanahoria
2,5.58,5.0,2.46,23.46,29.97,258.89,30.96,1.37,3930.29,1,Cebada
3,5.98,3.4,1.8,37.88,11.11,284.05,13.05,1.17,1131.17,1,Cebolla
2,6.03,4.3,2.32,14.42,30.99,295.17,20.84,1.17,1364.86,1,Cilantro
4,5.93,3.43,1.91,14.14,29.12,164.46,16.12,1.18,1337.21,1,Cebada
2,5.55,4.25,2.09,36.01,16.29,167.53,39.21,1.16,854.6,1,Cilantro
2,5.69,4.56,0.11,44.14,8.31,133.37,11.85,1.29,1256.92,1,Algodon
4,6.53,2.05,1.43,21.38,22.48,152.63,9.4,1.24,1893.15,1,Maiz
4,7.0,4.69,1.67,38.15,17.03,103.03,24.21,1.4,3267.32,1,Remolacha
2,7.03,2.83,1.16,46.29,9.07,228.53,27.56,1.51,2741.81,1,Zanahoria
4,5.58,4.99,1.0,26.81,20.97,106.58,26.76,1.39,1151.43,1,Tomate
3,6.15,4.5,1.72,17.35,25.64,81.47,28.56,1.05,680.21,1,Algodon
4,7.62,1.78,2.17,21.8,23.4,240.0,13.37,1.58,1180.84,1,Tomate
3,6.71,3.44,1.64,18.13,23.52,174.14,31.9,1.39,2500.15,1,Cebolla
3,6.64,3.58,2.33,42.69,20.69,231.78,9.99,1.35,3059.23,1,Cebada
2,7.16,2.86,0.99,14.01,37.57,269.14,21.31,1.32,495.14,1,Maiz
1,6.69,2.01,1.62,15.91,28.68,171.92,15.04,1.16,2970.2,1,Zanahoria
1,5.57,3.4,1.11,30.77,26.66,106.13,30.82,1.48,3976.68,1,Cebada
1,6.5,4.35,2.47,16.12,13.32,202.83,15.82,1.62,210.99,1,Arroz
4,7.05,2.0,0.72,29.6,33.93,75.0,26.99,1.47,456.09,1,Lechuga
3,6.2,2.64,1.04,45.66,27.03,265.3,9.77,1.47,3184.86,1,Cebolla
2,6.37,3.54,1.47,35.39,18.55,66.72,31.16,1.46,2026.35,1,Girasol
2,5.52,2.9,2.27,42.42,36.78,195.59,14.64,1.53,3285.57,1,Cebada
4,6.19,4.5,1.23,48.89,32.12,99.7,7.45,1.08,1297.98,1,Espinaca
2,6.73,2.52,0.25,19.25,32.55,185.06,23.53,1.6,1777.47,1,Mani
4,6.05,1.95,0.28,38.87,19.6,74.55,30.84,1.6,1622.43,1,Trigo
3,7.13,3.43,1.62,29.34,36.21,63.86,31.2,1.01,3801.86,1,Cebada
2,6.17,1.57,2.41,39.61,11.53,230.44,34.0,1.35,3476.53,1,Papa
3,5.69,4.96,0.36,15.77,25.33,206.27,10.48,1.57,1822.51,1,Maiz
4,7.18,3.91,2.23,46.16,30.65,278.6,11.07,1.3,2519.87,1,Cilantro
4,7.21,4.49,1.28,22.26,15.09,299.56,23.52,1.12,1067.36,1,Arroz
4,6.86,3.44,0.46,21.55,24.73,242.36,9.01,1.58,2254.56,1,Girasol
1,5.65,3.68,0.38,42.04,33.22,117.61,26.33,1.59,1580.4,1,Girasol
2,6.83,1.6,2.11,24.95,26.74,125.24,34.55,1.55,1614.19,1,Girasol
2,5.69,4.27,2.37,43.23,33.03,262.69,37.17,1.31,2362.21,1,Brocoli
4,5.92,2.21,2.39,29.17,16.51,148.44,22.39,1.4,3524.62,1,Cebada
2,5.82,4.9,1.92,33.44,35.72,132.29,12.79,1.16,501.95,1,Soja
1,7.23,4.86,2.14,17.51,36.91,276.37,11.24,1.36,200.32,1,Melon
3,6.71,1.93,2.26,15.58,24.42,105.8,32.25,1.25,2473.29,1,Brocoli
3,5.76,4.41,0.12,14.36,12.63,264.02,21.41,1.5,1691.5,1,Lechuga
2,5.95,2.55,0.81,40.65,16.76,178.45,26.91,1.38,3126.45,1,Zanahoria
2,7.13,1.56,0.89,30.72,34.19,253.46,9.97,1.31,388.2,1,Soja
2,7.37,3.82,0.24,19.35,32.89,199.45,29.05,1.39,912.0,1,Uva
1,6.25,4.08,0.97,41.31,34.2,261.39,32.52,1.37,1615.74,1,Lechuga
4,7.42,2.55,0.85,13.67,11.54,170.33,14.68,1.4,3388.76,1,Remolacha
2,7.12,4.1,1.27,44.58,16.29,215.14,19.17,1.32,3251.95,1,Trigo
4,7.2,4.48,0.31,25.86,12.32,135.42,28.4,1.52,972.7,1,Uva
1,7.16,4.9,2.01,24.53,22.27,277.26,13.14,1.42,611.37,1,Melon
2,7.43,3.42,1.39,15.04,29.54,181.66,10.3,1.32,669.2,1,Frijoles
4,7.12,2.46,0.51,28.19,15.72,285.41,28.81,1.26,673.46,1,Zanahoria
1,5.54,4.76,0.83,39.99,11.76,231.06,12.16,1.17,2324.15,1,Zanahoria
1,6.44,2.98,2.16,21.23,23.13,299.86,17.54,1.33,861.43,1,Girasol
2,7.31,3.98,1.59,40.64,36.93,275.3,16.6,1.28,3186.89,1,Cebolla
2,5.81,3.94,0.44,48.93,14.83,267.5,31.97,1.38,1160.71,1,Brocoli
4,6.07,4.91,0.64,27.55,9.61,147.97,10.11,1.48,2897.47,1,Zanahoria
1,7.49,2.82,1.42,25.88,17.25,187.39,28.49,1.51,1606.07,1,Tomate
2,6.41,2.43,1.53,24.41,24.6,235.35,20.93,1.02,1905.0,1,Trigo
2,7.78,4.8,1.42,24.58,22.51,152.97,37.31,1.51,2384.89,1,Zanahoria
4,7.69,1.56,1.8,18.65,18.03,274.93,34.84,1.65,3794.2,1,Papa
3,5.54,2.05,1.45,34.8,10.9,127.44,37.24,1.62,1036.95,1,Melon
1,6.17,4.8,1.86,37.98,31.83,161.57,8.24,1.13,1374.09,1,Brocoli
1,6.22,3.34,1.24,24.83,13.18,206.44,26.31,1.52,1580.84,1,Tomate
4,7.1,3.98,1.24,18.17,8.24,169.13,8.77,1.1,1797.08,1,Cilantro
2,5.92,3.28,1.52,49.72,11.33,280.85,38.53,1.01,3779.95,1,Cebada
3,6.3,2.83,0.93,48.46,18.97,246.42,24.33,1.4,3115.63,1,Cebada
4,6.57,1.9,1.19,26.38,15.56,222.11,37.1,1.62,3997.04,1,Cebada
3,7.33,3.31,1.0,15.64,23.34,116.14,28.91,1.53,1164.17,1,Trigo
3,7.68,2.79,1.58,28.02,13.01,223.8,34.85,1.12,2290.54,1,Frijoles
4,6.45,2.52,1.91,41.0,13.04,199.53,38.18,1.11,2432.19,1,Tomate
4,5.92,4.82,2.26,24.41,39.03,201.71,28.33,1.23,1050.54,1,Lechuga
3,6.3,1.8,0.43,47.19,28.08,207.31,20.78,1.1,3211.67,1,Lechuga
2,7.36,2.32,0.37,46.68,32.08,297.42,23.81,1.18,1857.37,1,Cilantro
3,6.58,3.3,1.25,28.04,35.1,140.83,19.12,1.15,1699.39,1,Maiz
3,6.51,2.78,1.58,25.98,36.73,156.51,36.05,1.61,1202.85,1,Tomate
3,7.58,2.4,1.48,49.5,37.12,171.43,32.78,1.42,3329.79,1,Cebada
3,6.78,2.49,2.0,31.64,8.74,172.54,39.96,1.55,1185.68,1,Cebolla
2,7.72,3.9,2.4,21.32,23.04,239.39,29.98,1.55,1507.6,1,Lechuga
3,7.44,2.0,1.48,39.67,9.29,118.96,22.15,1.07,2486.11,1,Brocoli
3,7.53,3.52,0.56,16.35,17.32,225.47,19.93,1.07,416.38,1,Uva
2,6.12,4.99,0.79,49.42,10.26,261.38,27.15,1.2,3220.1,1,Cebolla
2,7.48,2.06,1.11,28.55,26.54,107.79,16.13,1.31,3764.59,1,Cebada
3,7.09,3.13,1.49,22.83,13.04,122.61,21.51,1.46,2447.2,1,Zanahoria
2,7.6,3.16,2.25,32.8,28.75,116.39,20.56,1.4,3065.67,1,Cebada
2,7.29,1.7,0.85,17.12,29.74,256.03,14.67,1.45,3579.52,1,Papa
3,6.11,2.88,2.49,44.24,37.36,133.91,17.91,1.03,3630.67,1,Papa
2,5.51,4.94,1.58,25.93,33.72,269.36,11.13,1.24,355.64,1,Espinaca
3,6.65,2.8,0.95,25.37,21.19,126.27,7.01,1.1,1850.75,1,Frijoles
2,6.64,4.51,2.03,34.97,8.97,249.38,10.8,1.06,2583.73,1,Espinaca
2,7.43,1.53,1.41,41.79,33.1,279.97,24.73,1.41,2779.29,1,Lechuga
4,6.25,3.72,1.08,32.81,15.98,175.65,17.8,1.47,1867.63,1,Trigo
2,5.84,3.66,2.38,49.7,38.73,271.04,13.25,1.15,3791.01,1,Cebada
3,5.93,3.08,0.38,16.98,24.75,89.81,8.84,1.01,2934.88,1,Papa
1,7.1,4.06,2.15,34.62,34.91,80.96,32.5,1.37,574.24,1,Tomate
1,6.02,2.32,1.04,46.75,9.78,214.67,20.83,1.65,2612.83,1,Cebolla
4,5.73,3.77,2.19,41.3,27.57,255.63,12.13,1.48,3685.0,1,Cebada
2,6.27,3.74,1.05,43.46,25.49,172.17,31.65,1.47,2108.88,1,Maiz
2,7.12,1.79,0.6,18.44,17.11,243.46,15.74,1.59,3402.27,1,Remolacha
3,7.69,3.43,0.67,18.16,19.87,287.53,9.86,1.08,3053.67,1,Trigo
2,7.03,2.08,0.45,30.46,23.6,287.28,32.53,1.6,3506.65,1,Cebada
2,7.07,2.97,2.28,13.26,33.43,122.73,39.91,1.28,3469.98,1,Papa
2,5.57,2.56,1.29,22.18,25.45,87.3,37.48,1.11,356.37,1,Soja
3,7.16,1.82,1.18,41.04,24.68,215.8,18.77,1.58,3272.95,1,Cebolla
1,6.44,2.7,0.13,37.58,36.87,60.89,25.7,1.2,221.16,1,Arroz
1,7.36,4.85,1.08,19.44,36.92,113.28,24.32,1.25,299.08,1,Maiz
3,6.61,2.86,1.33,46.94,38.82,236.9,29.22,1.63,1654.11,1,Cebolla
3,5.83,1.93,1.09,30.18,19.05,68.18,18.57,1.62,3195.66,1,Cebada
3,7.1,2.5,0.81,47.58,38.72,218.6,38.91,1.25,3234.68,1,Lechuga
3,7.57,1.95,1.21,31.86,27.69,132.46,14.68,1.09,1613.61,1,Cebolla
3,6.33,4.36,0.3,32.89,32.26,181.03,11.31,1.3,267.09,1,Espinaca
2,5.83,4.81,0.9,42.29,26.13,274.02,9.75,1.09,2624.23,1,Maiz
4,7.46,2.51,0.31,27.44,22.17,198.48,32.3,1.17,612.65,1,Zanahoria
1,5.62,1.76,2.4,19.13,25.8,255.56,30.28,1.6,1537.71,1,Soja
4,5.56,4.33,0.51,26.21,8.86,119.11,7.5,1.64,2096.46,1,Papa
2,6.25,4.53,2.37,29.45,27.29,253.1,8.22,1.25,2257.4,1,Zanahoria
4,5.89,4.21,0.4,30.45,30.87,295.23,14.92,1.09,2970.25,1,Maiz
4,5.79,1.86,2.21,44.9,28.93,112.12,15.92,1.08,1541.81,1,Espinaca
3,6.55,3.04,1.15,14.89,33.36,297.89,9.49,1.43,2769.0,1,Lechuga
4,6.69,2.84,0.46,25.57,34.34,103.94,28.89,1.56,2663.77,1,Cebada
3,6.71,4.77,0.13,28.25,39.95,236.2,9.41,1.33,2561.95,1,Brocoli
3,6.71,4.57,0.34,18.4,21.76,169.15,21.64,1.47,3617.81,1,Cebada
4,6.9,2.88,1.35,31.75,32.41,174.18,34.49,1.03,1795.59,1,Trigo
2,6.93,2.05,2.33,47.36,22.47,117.75,17.53,1.4,31.64,1,Tomate
3,5.58,1.88,1.54,47.97,31.61,214.53,29.12,1.39,3327.25,1,Trigo
4,6.23,1.99,2.29,23.52,12.47,98.22,36.88,1.24,1427.69,1,Brocoli
4,6.75,3.37,1.03,17.38,21.22,272.77,26.27,1.38,3707.67,1,Papa
4,5.51,4.5,1.04,28.92,19.13,281.66,12.02,1.18,3033.0,1,Lechuga
4,7.26,3.79,1.05,48.94,24.76,214.4,7.57,1.49,719.79,1,Soja
4,7.07,3.61,2.13,17.94,26.32,273.33,28.39,1.48,561.09,1,Girasol
3,6.56,4.41,1.15,35.95,31.69,66.66,10.78,1.13,1993.43,1,Espinaca
1,6.23,3.76,2.02,17.11,30.25,77.07,13.09,1.57,3657.6,1,Papa
3,7.46,3.33,1.17,30.38,10.31,94.17,9.82,1.16,2539.73,1,Cilantro
4,6.11,4.25,0.53,14.13,10.17,264.64,23.09,1.57,193.45,1,Algodon
1,6.37,2.74,0.53,15.12,36.53,286.62,12.98,1.17,3910.91,1,Cebada
2,6.04,2.1,0.37,27.22,23.13,111.87,19.43,1.33,308.85,1,Algodon
4,6.26,1.72,1.65,37.21,13.97,111.48,30.34,1.17,3106.39,1,Espinaca
1,6.44,4.78,0.22,23.85,22.72,288.46,30.39,1.09,1328.88,1,Arroz
4,7.66,3.86,0.68,25.35,28.38,128.27,10.13,1.32,15.76,1,Uva
3,6.35,3.21,1.64,18.25,24.65,223.08,19.18,1.24,1677.73,1,Remolacha
4,7.35,2.49,1.21,30.61,19.17,102.21,25.53,1.16,2248.66,1,Espinaca
4,6.24,2.7,2.35,22.29,19.46,247.3,29.81,1.53,3719.15,1,Cebada
1,6.12,2.56,0.53,45.25,36.92,269.99,9.62,1.26,1116.04,1,Papa
2,6.92,3.22,2.46,48.27,29.07,76.7,16.49,1.34,1196.47,1,Tomate
4,7.43,3.32,1.31,38.39,29.4,186.6,38.06,1.07,1714.57,1,Papa
2,7.01,1.73,1.55,14.97,31.65,291.16,34.28,1.05,1950.44,1,Zanahoria
3,5.75,1.85,1.66,24.64,26.6,138.49,14.67,1.51,1055.99,1,Papa
3,7.37,3.68,2.15,49.44,28.89,119.14,11.14,1.43,24.25,1,Batata
