tipo_suelo,pH,materia_organica,conductividad,nitrogeno,fosforo,potasio,humedad,densidad,altitud,fertilidad,cultivo
1,7.59,3.18,2.27,21.83,8.89,251.19,30.5,1.63,1292.55,1,Cafe
1,7.21,4.22,0.65,49.38,32.7,76.42,21.38,1.11,2586.54,1,Cebolla
3,5.55,1.49,1.2,36.08,27.17,87.97,35.93,1.18,3696.67,1,Papa
4,5.8,1.93,2.4,46.44,20.05,145.77,36.84,1.01,688.82,1,Cebolla
4,5.77,2.32,0.53,14.8,30.83,161.81,23.61,1.3,3231.01,1,Papa
3,6.9,3.34,2.24,24.28,36.99,262.74,35.56,1.32,1527.62,1,Cafe
4,7.44,1.52,2.14,30.12,16.07,161.81,20.51,1.28,1395.32,1,Cafe
3,5.98,2.76,2.22,17.32,18.78,242.48,25.57,1.57,1117.47,1,Cafe
2,6.91,2.22,1.1,15.51,25.16,154.42,14.09,1.6,3308.39,1,Papa
4,7.7,4.84,2.16,17.78,26.7,132.19,19.71,1.35,3460.45,1,Papa
4,6.77,3.65,1.27,29.14,15.01,229.77,36.42,1.19,953.26,1,Cafe
2,7.63,2.18,1.78,42.66,21.48,225.14,36.08,1.34,2409.83,1,Cebolla
4,6.76,3.78,1.95,41.13,18.51,270.25,37.54,1.04,1506.49,1,Cafe
2,6.58,2.03,1.11,43.34,34.39,70.19,24.0,1.62,2266.33,1,Cebolla
1,5.77,1.68,0.89,41.17,36.38,148.52,19.81,1.2,2243.19,1,Cebolla
1,5.97,1.94,0.62,16.14,30.95,68.4,26.29,1.67,3747.56,1,Papa
1,5.36,3.08,2.14,24.94,37.15,95.94,21.03,1.19,3954.13,1,Cebada
4,6.85,2.24,0.65,37.68,12.68,250.17,11.21,1.27,3198.22,1,Papa
2,6.22,3.42,0.17,34.43,18.64,300.18,38.58,1.37,3374.4,1,Papa
1,6.6,3.06,2.11,43.81,12.56,253.44,35.42,1.45,2086.65,1,Cebolla
2,6.77,2.12,1.73,37.88,24.05,197.62,8.06,1.13,3998.35,1,Cebada
4,7.54,4.54,1.55,33.26,34.29,199.84,13.96,1.38,1681.16,1,Cafe
1,6.43,3.03,1.79,40.1,9.89,71.28,35.77,1.04,2383.99,1,Cebolla
2,6.2,1.75,1.94,43.78,30.0,248.46,25.71,1.51,2371.46,1,Cebolla
3,6.6,3.58,1.81,41.42,34.68,86.41,28.89,1.28,678.48,1,Cebolla
1,7.5,2.3,0.4,34.91,31.6,195.33,18.8,1.15,2651.01,1,Cebolla
3,6.69,3.37,1.01,27.01,29.43,173.26,31.08,1.6,3921.43,1,Cebada
4,6.18,3.5,1.22,41.36,38.27,86.06,11.4,1.32,2642.94,1,Cebolla
1,6.77,4.15,1.82,41.48,26.84,201.22,30.0,1.14,361.36,1,Maiz
1,5.89,3.84,0.33,49.17,35.96,105.51,9.78,1.34,1587.7,1,Cafe
1,7.71,2.47,0.19,46.14,33.71,159.94,37.87,1.09,2590.21,1,Cebolla
2,5.82,4.15,0.14,19.24,33.32,153.61,17.05,1.39,550.0,1,Cebolla
3,7.28,2.55,0.55,33.15,39.11,79.73,39.81,1.49,1138.58,1,Cafe
1,8.0,3.17,1.35,18.91,33.74,239.0,20.71,1.23,2362.93,1,Cebolla
2,6.42,5.05,1.29,26.06,39.77,286.49,37.86,1.5,1520.64,1,Cafe
2,7.66,1.75,2.0,14.19,20.63,137.09,30.63,1.48,927.25,1,Cafe
1,6.16,2.62,2.1,36.19,9.06,230.84,9.59,1.56,426.09,1,Maiz
3,6.46,2.65,1.83,28.25,22.16,161.55,38.45,1.21,1811.02,1,Cafe
1,5.64,4.98,1.89,49.18,11.32,214.33,33.85,1.54,1001.83,1,Cafe
1,7.1,1.6,0.41,21.69,22.24,303.47,14.37,1.51,154.12,1,Maiz
3,7.32,3.29,2.24,25.87,32.8,258.99,27.84,1.14,1501.0,1,Cafe
4,7.23,3.99,0.29,38.44,30.69,282.14,35.55,1.7,1904.38,1,Cafe
2,6.52,4.64,0.88,19.63,34.78,229.37,11.58,1.29,1739.34,1,Cafe
1,6.88,2.88,1.79,49.31,23.35,97.51,10.53,1.7,3261.48,1,Papa
4,6.87,3.42,0.67,33.96,22.52,287.03,18.25,1.12,1113.53,1,Cafe
1,7.28,5.09,2.5,44.9,14.59,98.61,19.66,1.51,3893.89,1,Cebada
2,5.44,3.09,2.47,28.37,30.31,125.85,37.76,1.51,3599.59,1,Cebada
1,6.43,3.9,0.65,32.67,12.13,73.84,24.65,1.31,1046.97,1,Cafe
1,7.41,3.83,2.3,13.86,33.19,232.18,10.2,1.2,468.89,1,Maiz
2,7.09,2.02,0.59,30.06,14.4,240.82,28.17,1.13,175.0,1,Maiz
4,6.4,3.64,1.43,33.15,26.29,129.08,27.75,1.15,1951.57,1,Cafe
3,5.33,1.98,1.42,45.87,35.51,141.76,39.78,1.53,1010.98,1,Cafe
1,6.34,3.5,0.11,47.32,40.97,135.02,18.44,1.43,1091.58,1,Cafe
4,5.93,2.23,1.62,16.91,29.52,179.84,29.29,1.48,3706.04,1,Cebada
1,7.01,1.85,1.44,38.3,20.28,132.03,24.72,1.22,966.97,1,Cafe
3,5.48,3.5,2.17,18.17,20.04,120.21,16.07,1.28,3845.59,1,Cebada
1,6.54,1.69,1.03,26.14,29.89,256.5,25.23,1.18,1716.78,1,Cafe
4,7.11,2.07,0.69,16.95,37.71,110.37,17.85,1.62,1996.32,1,Cafe
1,7.31,2.85,2.02,32.91,8.4,221.77,13.16,1.52,8.96,1,Maiz
1,5.27,3.77,0.8,24.71,30.69,90.64,33.08,1.43,3225.94,1,Papa
4,5.9,3.42,0.8,48.22,29.2,79.2,32.56,1.37,3281.3,1,Papa
4,7.56,2.39,2.12,28.1,34.93,221.26,14.21,1.55,1136.11,1,Cafe
4,6.88,4.39,1.3,30.69,26.0,102.45,10.41,1.64,283.01,1,Maiz
2,6.14,2.35,0.97,18.56,34.86,238.47,18.75,1.25,3251.27,1,Papa
3,7.69,3.92,0.88,29.47,22.37,79.49,29.19,1.12,1881.96,1,Cafe
2,5.66,2.49,2.57,22.34,10.19,165.61,24.17,1.45,3708.25,1,Papa
3,6.89,2.37,1.21,19.46,25.39,92.83,38.7,1.28,3428.8,1,Papa
3,7.57,1.61,0.15,31.95,9.02,173.39,26.95,1.13,3628.27,1,Cebada
2,6.39,3.17,0.45,46.66,34.47,79.46,23.1,1.47,601.36,1,Cebolla
4,5.97,4.2,1.65,37.5,20.04,288.22,9.49,1.4,4.86,1,Maiz
4,6.64,4.69,0.66,17.98,28.32,131.4,24.19,1.35,2210.72,1,Cebolla
3,5.48,1.56,1.44,39.39,35.98,139.43,28.91,1.2,1442.02,1,Cafe
4,7.1,4.43,0.88,43.4,24.25,242.12,30.07,1.32,3546.66,1,Papa
2,7.44,1.86,0.45,34.1,38.17,299.66,12.72,1.64,2441.8,1,Cebolla
2,7.05,1.91,1.49,15.03,39.21,249.81,25.37,1.02,3172.24,1,Papa
2,7.14,2.54,1.64,50.7,9.37,158.18,35.27,1.33,226.16,1,Maiz
2,7.02,1.8,2.39,27.89,36.75,224.93,17.16,1.03,634.77,1,Cebolla
4,5.78,2.86,0.82,43.27,17.67,161.71,28.15,1.37,3712.98,1,Papa
3,7.25,3.24,2.35,14.41,20.08,189.78,38.43,1.48,3372.54,1,Papa
1,6.83,3.04,0.71,40.58,19.19,227.38,35.19,1.51,1653.83,1,Cafe
3,5.57,4.68,1.81,41.93,30.47,168.75,20.78,1.25,861.54,1,Cafe
2,6.88,3.29,0.4,15.0,12.26,259.04,20.55,1.35,294.46,1,Maiz
1,6.45,1.71,2.09,11.94,32.88,128.74,20.61,1.03,449.7,1,Maiz
3,7.43,4.08,1.68,27.73,39.07,193.39,37.16,1.43,2205.15,1,Cebolla
3,7.53,2.47,0.57,47.78,26.44,232.8,10.69,1.67,2498.45,1,Cebolla
2,7.46,3.29,2.35,45.15,36.36,288.72,28.37,1.21,904.22,1,Cafe
2,6.86,4.52,0.28,45.93,20.56,93.33,16.08,1.24,450.67,1,Maiz
2,7.22,3.03,1.44,29.66,24.2,289.76,19.76,1.49,224.16,1,Maiz
4,7.22,2.31,1.83,47.31,23.45,282.15,32.81,1.27,3185.88,1,Papa
3,6.51,4.47,0.44,50.95,14.07,106.8,18.64,1.1,3128.75,1,Papa
3,6.74,2.72,0.54,20.38,30.37,109.81,38.66,1.57,3759.2,1,Cebada
4,6.56,4.7,0.18,39.15,26.65,97.81,8.71,1.36,1352.74,1,Cafe
2,6.34,3.72,1.65,37.51,32.86,155.82,17.82,1.37,2280.67,1,Cebolla
4,6.17,3.02,2.02,47.14,18.71,122.34,9.05,1.55,2283.76,1,Cebolla
4,6.19,3.07,2.14,28.19,23.91,223.59,11.26,1.45,2255.2,1,Cebolla
4,7.34,3.85,2.08,47.57,17.78,229.1,24.08,1.18,2913.53,1,Cebolla
1,6.01,4.39,1.7,28.76,16.93,193.14,18.9,1.37,3150.67,1,Papa
4,7.46,4.09,1.43,46.1,25.56,167.62,32.74,1.51,624.37,1,Cebolla
1,6.81,4.33,0.52,40.35,23.72,184.59,28.07,1.63,471.52,1,Maiz
2,5.39,3.29,0.18,36.6,39.55,137.38,20.94,1.06,314.16,1,Maiz
3,6.19,2.51,2.5,46.8,16.13,108.46,19.6,1.16,3567.84,1,Cebada
4,7.24,4.14,2.22,35.51,18.08,158.03,29.14,1.47,2237.1,1,Cebolla
2,7.78,2.64,0.77,20.14,21.21,286.66,33.88,1.36,318.18,1,Maiz
3,7.76,3.02,0.38,26.64,10.86,67.48,32.03,1.24,1579.62,1,Cafe
4,5.88,3.36,2.14,43.72,33.24,79.64,29.88,1.66,2983.68,1,Cebolla
1,6.2,4.75,0.97,33.72,21.52,279.23,13.7,1.16,670.16,1,Cebolla
2,5.75,2.55,1.46,26.58,35.94,175.8,26.44,1.1,3482.91,1,Papa
4,7.83,4.45,2.32,13.48,26.93,257.16,27.21,1.5,1512.81,1,Cafe
4,6.16,1.68,2.26,13.31,23.51,74.39,20.81,1.06,3253.47,1,Papa
2,7.49,2.64,1.27,43.2,39.68,78.12,22.4,1.55,3275.79,1,Papa
1,5.42,4.21,0.3,36.34,18.43,106.59,30.8,1.03,1693.35,1,Cafe
1,7.72,4.37,0.28,41.08,23.48,115.88,35.1,1.32,998.62,1,Cafe
4,7.63,3.67,2.11,46.75,29.69,151.97,21.89,1.26,920.55,1,Cafe
4,5.95,2.36,2.0,37.42,36.61,60.29,39.31,1.4,3692.82,1,Cebada
4,6.96,4.37,2.34,44.0,27.41,186.8,25.85,1.46,3904.71,1,Cebada
3,7.42,2.16,1.94,42.39,21.13,131.34,31.61,1.38,3671.52,1,Cebada
2,7.15,2.55,1.91,39.11,38.72,93.23,32.91,1.4,714.21,1,Cebolla
1,6.74,4.08,2.35,22.1,14.46,120.71,18.65,1.25,3041.49,1,Papa
1,7.59,2.06,1.53,32.13,33.22,303.83,21.79,1.55,3878.83,1,Cebada
2,6.98,4.89,1.03,46.3,21.16,99.28,8.16,1.54,762.14,1,Cebolla
3,6.34,4.44,0.35,35.04,17.56,94.4,22.75,1.34,3328.98,1,Papa
3,6.47,2.69,1.5,20.47,28.49,284.61,25.79,1.23,415.86,1,Maiz
1,6.34,3.42,2.21,20.87,22.13,296.22,31.22,1.09,3483.85,1,Papa
3,7.46,4.6,1.77,49.3,34.13,229.98,18.37,1.41,3853.79,1,Cebada
4,7.03,5.15,0.75,18.18,14.53,122.81,20.18,1.62,2583.31,1,Cebolla
3,6.75,2.67,1.19,45.68,16.44,123.17,10.24,1.36,315.7,1,Maiz
1,6.49,4.0,0.81,44.55,8.49,124.74,7.37,1.23,1158.45,1,Cafe
1,5.85,3.86,2.06,17.92,20.12,95.64,24.9,1.53,353.76,1,Maiz
3,5.43,2.69,1.99,22.61,18.91,214.06,14.29,1.07,1060.19,1,Cafe
2,5.7,2.72,2.61,29.28,16.63,294.6,32.54,1.23,1924.96,1,Cafe
1,6.17,1.92,1.76,28.11,33.69,225.2,11.0,1.27,2460.56,1,Cebolla
2,6.8,2.13,2.16,17.99,27.1,149.0,29.98,1.48,3348.3,1,Papa
4,5.97,4.32,2.1,44.87,27.3,107.43,26.35,1.15,2813.92,1,Cebolla
3,7.58,4.6,1.46,14.16,33.48,286.04,35.87,1.15,2554.19,1,Cebolla
3,7.63,4.81,1.49,16.53,14.66,263.56,36.41,1.43,222.21,1,Maiz
2,7.25,3.94,1.67,47.78,15.08,225.61,37.4,1.32,265.99,1,Maiz
3,6.88,4.18,0.37,51.32,12.88,207.92,7.52,1.56,140.81,1,Maiz
3,7.64,4.45,0.61,43.74,20.13,244.55,29.78,1.1,1450.76,1,Cafe
1,6.75,3.27,1.7,24.32,25.2,132.94,12.8,1.57,3658.08,1,Papa
4,5.93,3.37,0.16,26.9,34.97,204.06,30.04,1.02,2288.18,1,Cebolla
4,8.09,4.04,1.11,28.22,25.38,115.69,16.24,1.11,2203.61,1,Cebolla
4,7.4,2.7,1.71,45.18,11.29,65.61,16.36,1.4,2016.65,1,Cebolla
2,7.96,1.55,0.24,25.98,31.66,190.99,13.17,1.51,3425.72,1,Papa
4,5.73,4.42,1.63,30.68,8.22,66.84,33.43,1.44,3323.19,1,Papa
4,8.11,4.26,0.21,28.6,21.36,60.62,19.69,1.63,43.17,1,Maiz
4,6.69,1.67,1.75,42.76,17.03,272.49,18.59,1.41,3748.14,1,Papa
4,6.29,3.44,1.42,37.06,26.43,280.03,10.12,1.47,1013.52,1,Cafe
3,5.76,3.42,1.2,21.87,27.87,127.6,29.31,1.3,200.97,1,Maiz
2,7.39,1.62,1.48,28.74,35.75,68.81,32.99,1.12,2410.34,1,Cebolla
4,6.89,4.26,0.65,20.02,9.88,177.01,15.98,1.25,1418.29,1,Cafe
2,6.82,4.67,2.59,18.32,38.64,128.32,13.33,1.7,2065.61,1,Cebolla
2,6.2,4.67,0.91,33.23,10.28,111.7,27.88,1.05,3924.7,1,Cebada
1,5.9,1.73,1.16,23.94,16.39,137.16,23.56,1.62,1288.97,1,Cafe
1,6.16,2.38,0.45,47.16,23.05,203.92,26.22,1.63,3431.57,1,Papa
2,5.73,3.43,1.89,46.73,8.55,69.15,41.06,1.08,2069.19,1,Cebolla
3,7.35,1.6,1.84,12.6,36.03,133.91,15.51,1.27,3622.23,1,Cebada
4,7.46,2.75,2.16,29.72,18.37,255.94,29.89,1.18,2025.65,1,Cebolla
3,5.45,3.71,0.54,19.07,9.6,248.48,7.41,1.49,1589.86,1,Cafe
2,5.57,3.58,0.38,40.5,35.82,152.13,23.06,1.34,2653.65,1,Cebolla
3,7.49,3.12,0.91,46.99,20.67,217.34,13.6,1.25,1496.37,1,Cafe
2,6.63,2.6,2.15,48.33,36.04,154.97,26.94,1.1,2377.58,1,Cebolla
1,7.26,3.38,0.49,12.8,24.22,85.28,31.35,1.6,3299.4,1,Papa
4,7.31,1.6,0.17,39.84,37.56,236.04,33.44,1.45,861.07,1,Cafe
2,7.15,3.93,2.4,43.42,8.86,84.64,28.7,1.38,2534.07,1,Cebolla
2,7.46,3.21,2.39,16.48,37.98,65.28,7.49,1.3,138.86,1,Maiz
1,5.61,1.87,2.16,30.88,35.48,99.5,29.3,1.1,1244.7,1,Cafe
3,7.72,2.51,1.45,24.35,23.36,166.82,24.01,1.05,480.14,1,Maiz
3,6.29,2.94,0.8,24.39,39.45,78.44,17.29,1.33,1464.74,1,Cafe
2,6.19,3.28,2.59,14.27,11.5,130.81,10.87,1.54,41.66,1,Maiz
4,6.91,1.5,0.34,27.66,9.85,205.12,36.09,1.4,2244.95,1,Cebolla
4,6.91,2.86,1.22,38.22,9.67,92.92,33.88,1.53,2150.99,1,Cebolla
4,5.78,2.53,1.85,23.1,12.58,309.69,27.09,1.3,763.6,1,Cebolla
4,5.41,3.25,0.76,29.9,30.34,273.39,18.55,1.25,3574.52,1,Cebada
4,5.46,4.04,0.47,33.35,26.8,173.24,17.36,1.53,3089.05,1,Papa
4,6.97,3.63,1.73,45.99,15.57,266.07,8.79,1.5,2024.43,1,Cebolla
1,6.86,3.98,1.54,50.63,37.88,244.22,18.35,1.62,1983.5,1,Cafe
4,6.66,2.63,1.42,15.3,37.64,124.83,7.96,1.15,1888.01,1,Cafe
4,7.71,4.32,1.61,27.13,28.56,161.11,37.61,1.19,3372.58,1,Papa
4,6.99,1.92,1.17,31.09,13.46,275.34,28.82,1.54,3108.28,1,Papa
1,7.21,2.9,2.1,46.18,38.08,163.89,8.52,1.06,1944.23,1,Cafe
1,6.61,3.28,0.48,41.15,23.47,233.89,16.89,1.36,3729.68,1,Papa
3,6.77,4.63,0.62,48.97,18.15,135.66,8.22,1.22,3814.36,1,Cebada
3,6.54,4.03,0.38,46.33,20.18,206.5,25.88,1.14,502.09,1,Cebolla
2,5.98,4.27,2.33,18.06,18.57,251.99,34.7,1.42,2293.37,1,Cebolla
1,6.44,3.48,0.65,26.02,27.45,103.79,9.62,1.04,302.08,1,Maiz
2,7.13,3.18,1.3,18.18,29.31,268.74,22.9,1.25,460.22,1,Maiz
2,7.26,1.69,2.02,27.94,25.91,170.15,20.73,1.03,3713.62,1,Papa
4,7.33,4.61,1.75,41.41,39.8,180.93,13.34,1.13,409.72,1,Maiz
1,7.68,1.76,1.2,46.0,12.55,108.13,32.91,1.24,2732.62,1,Cebolla
4,5.86,1.51,0.82,29.03,36.73,293.25,8.65,1.69,2816.48,1,Cebolla
4,6.04,4.05,0.49,32.51,27.66,115.55,37.18,1.58,3275.22,1,Papa
4,6.58,3.55,0.62,17.19,28.04,112.89,36.87,1.39,3833.6,1,Cebada
2,5.67,4.44,1.99,24.19,25.89,172.36,38.09,1.38,1419.97,1,Cafe
1,6.42,3.7,0.89,40.17,17.82,191.28,11.67,1.35,3936.12,1,Cebada
1,7.78,3.08,0.27,32.89,37.79,252.86,17.31,1.27,3320.19,1,Papa
4,7.97,2.89,1.89,18.23,18.8,91.52,13.51,1.32,1947.88,1,Cafe
1,7.51,2.51,1.87,42.19,13.35,99.98,16.22,1.63,1099.71,1,Cafe
4,6.82,2.77,0.71,44.23,10.19,64.02,30.36,1.62,3328.54,1,Papa
1,6.77,3.41,0.19,44.11,38.37,203.57,36.01,1.63,2891.26,1,Cebolla
3,6.11,2.22,2.37,39.57,23.86,275.14,35.3,1.6,3494.25,1,Papa
1,5.6,2.54,0.65,40.23,28.8,144.7,35.72,1.26,527.53,1,Cebolla
1,7.63,2.43,2.24,16.8,14.48,166.73,11.59,1.07,3874.3,1,Cebada
2,5.96,3.71,1.13,24.8,17.35,243.34,18.02,1.49,2016.26,1,Cebolla
4,6.99,2.55,0.73,45.01,17.0,216.17,9.11,1.21,3430.94,1,Papa
4,6.52,2.37,1.07,34.98,27.78,97.06,24.34,1.59,1058.25,1,Cafe
3,6.49,4.23,1.14,27.78,32.82,184.37,20.64,1.23,3266.13,1,Papa
3,5.92,1.78,0.52,38.64,9.16,179.1,29.5,1.44,2674.88,1,Cebolla
2,5.52,2.56,2.43,26.91,21.14,75.67,11.46,1.43,2369.91,1,Cebolla
3,6.81,4.69,0.27,40.82,8.71,197.8,12.06,1.31,2719.72,1,Cebolla
4,6.83,4.63,0.69,13.12,25.43,83.45,19.95,1.07,3212.24,1,Papa
3,6.34,2.86,0.89,45.23,25.44,158.36,17.24,1.34,1791.31,1,Cafe
2,5.56,1.86,0.79,35.27,15.8,87.74,29.74,1.31,3045.61,1,Papa
2,6.23,4.75,0.86,24.13,31.55,276.98,24.73,1.1,1847.35,1,Cafe
1,5.95,1.71,0.7,24.02,32.33,216.29,18.57,1.17,68.76,1,Maiz
3,7.32,2.46,1.74,42.79,37.76,242.41,37.12,1.51,2939.3,1,Cebolla
4,7.81,3.02,0.79,17.16,33.03,197.56,26.03,1.25,3388.93,1,Papa
4,7.29,2.92,1.56,23.45,25.38,62.35,32.31,1.36,594.04,1,Cebolla
2,6.64,5.0,2.45,32.19,35.34,70.47,13.97,1.58,3810.29,1,Cebada
3,5.99,3.52,0.71,24.13,38.49,253.55,12.62,1.37,1235.08,1,Cafe
3,7.06,1.76,2.09,18.99,23.48,64.39,37.69,1.14,3513.72,1,Cebada
4,6.92,3.3,1.77,25.11,24.17,112.06,11.2,1.08,984.38,1,Cafe
2,8.08,1.79,1.91,45.52,8.89,180.17,37.12,1.3,96.75,1,Maiz
1,6.23,2.1,1.92,40.77,33.17,258.42,29.52,1.06,1366.7,1,Cafe
1,5.6,3.65,0.31,23.68,36.47,236.01,19.73,1.08,1257.16,1,Cafe
4,6.45,4.86,0.94,36.79,34.99,256.87,14.54,1.24,3736.98,1,Papa
3,6.56,3.65,1.03,16.73,34.18,157.94,17.94,1.48,2689.91,1,Cebolla
2,6.89,4.54,2.41,26.42,32.45,258.05,11.25,1.15,2733.48,1,Cebolla
2,7.16,3.47,2.41,13.2,35.71,137.35,23.69,1.38,151.3,1,Maiz
2,6.42,2.98,0.4,23.28,34.03,224.74,30.44,1.05,1553.85,1,Cafe
3,6.91,2.65,1.49,35.92,30.29,110.19,20.59,1.32,2111.07,1,Cebolla
4,7.52,3.16,0.18,50.37,8.05,289.21,13.58,1.36,536.56,1,Cebolla
4,6.51,4.74,2.12,22.41,18.69,209.2,14.82,1.07,1583.97,1,Cafe
4,7.44,3.69,2.48,21.89,14.81,120.09,27.3,1.3,3547.98,1,Papa
1,5.95,4.21,2.21,14.6,31.73,80.58,30.18,1.28,2695.35,1,Cebolla
4,6.41,2.33,0.95,28.15,16.36,249.75,30.14,1.47,1066.69,1,Cafe
3,6.96,4.25,2.32,35.33,14.65,148.21,25.77,1.56,3408.74,1,Papa
3,5.51,4.71,1.4,29.98,17.08,145.19,13.03,1.58,2685.87,1,Cebolla
3,5.87,2.34,0.27,17.02,29.26,310.04,11.78,1.28,251.21,1,Maiz
1,7.89,2.02,2.16,33.97,29.69,271.71,33.25,0.99,3160.74,1,Papa
1,6.55,1.7,0.25,20.47,27.02,84.56,10.39,1.26,1649.33,1,Cafe
4,7.36,1.88,0.82,31.11,32.14,243.96,17.9,1.26,3294.2,1,Papa
1,5.61,2.44,0.39,20.14,29.33,192.17,35.5,1.01,1237.5,1,Cafe
1,5.71,1.63,2.35,23.42,28.59,305.6,30.97,1.44,2506.33,1,Cebolla
3,5.58,5.0,1.55,14.79,33.2,208.7,27.09,1.35,2969.64,1,Cebolla
3,6.05,4.36,1.67,28.4,8.85,244.9,16.12,1.2,1363.89,1,Cafe
4,7.98,3.33,0.45,20.7,39.59,164.38,40.2,1.16,573.38,1,Cebolla
4,6.1,3.09,2.12,49.65,16.11,95.21,16.31,1.62,2903.7,1,Cebolla
1,6.7,2.38,0.74,23.75,17.99,125.38,31.95,1.07,2042.81,1,Cebolla
2,6.37,3.61,2.09,20.89,37.3,71.64,18.24,1.05,1157.89,1,Cafe
4,5.68,3.16,1.95,24.37,35.35,273.87,39.85,1.13,3072.07,1,Papa
1,6.62,4.34,0.3,38.21,11.04,202.69,28.4,1.55,1647.93,1,Cafe
2,6.57,4.17,1.55,44.73,27.44,222.75,35.32,1.48,3993.69,1,Cebada
3,7.17,3.94,1.03,35.34,27.12,240.35,19.15,1.07,2548.13,1,Cebolla
4,7.37,2.26,0.38,50.29,17.77,135.94,37.44,1.2,1097.03,1,Cafe
4,6.79,3.9,0.83,30.0,35.56,161.29,27.13,1.54,1890.0,1,Cafe
1,6.0,4.85,1.78,44.34,21.3,213.95,16.22,1.11,394.77,1,Maiz
3,6.46,3.87,0.39,21.54,30.85,143.35,22.79,1.38,205.66,1,Maiz
2,7.54,4.07,1.87,40.24,30.13,177.81,31.2,1.16,3133.8,1,Papa
3,5.54,3.26,2.41,47.27,24.65,182.56,22.26,1.56,3366.2,1,Papa
1,6.87,4.17,1.97,49.78,10.76,81.9,23.67,1.52,228.15,1,Maiz
4,7.23,1.95,1.49,43.43,33.22,209.84,22.72,1.21,670.89,1,Cebolla
4,7.07,3.95,0.61,46.43,21.09,160.49,19.75,1.21,2332.03,1,Cebolla
2,7.15,1.74,0.86,17.79,10.81,264.02,29.62,1.56,1707.64,1,Cafe
2,7.4,2.78,0.85,40.52,9.04,208.52,7.75,1.34,244.79,1,Maiz
4,7.08,3.97,0.92,25.42,37.48,219.48,18.99,1.14,211.03,1,Maiz
3,7.76,2.69,2.36,17.04,16.84,166.89,40.73,0.95,1365.36,1,Cafe
4,7.92,2.72,2.32,46.37,18.81,164.74,13.35,1.08,1820.42,1,Cafe
4,7.27,1.89,2.28,42.97,40.29,286.14,16.44,1.13,428.07,1,Maiz
2,6.74,4.85,2.04,34.54,34.61,97.54,32.98,1.69,3056.47,1,Papa
4,5.78,1.91,2.24,17.73,26.4,232.8,14.78,1.05,200.66,1,Maiz
1,5.52,2.44,2.39,33.34,32.12,76.48,13.97,1.06,1194.76,1,Cafe
2,6.35,1.89,2.01,46.49,13.66,160.44,26.85,1.56,3699.03,1,Papa
3,5.71,4.0,0.29,17.5,36.31,258.12,28.74,1.29,3641.74,1,Cebada
3,6.34,2.4,2.21,35.63,9.09,308.81,23.58,1.21,3809.69,1,Cebada
4,7.62,3.83,2.37,48.91,30.63,291.93,8.17,1.05,3604.66,1,Papa
1,6.34,3.34,2.06,19.06,35.58,299.13,40.04,1.26,980.48,1,Cafe
4,7.18,3.86,2.17,32.99,28.84,186.15,33.34,1.3,2092.57,1,Cebolla
2,6.99,3.51,1.18,38.16,11.28,99.76,27.88,1.07,3875.28,1,Cebada
1,6.77,3.5,2.28,40.12,15.07,231.15,38.26,1.31,2952.0,1,Cebolla
3,6.88,2.06,1.5,36.84,40.82,171.28,28.06,1.48,2100.28,1,Cebolla
4,5.9,3.83,1.35,26.54,28.02,85.96,19.9,1.43,1945.72,1,Cafe
3,6.59,2.44,1.06,19.64,25.14,269.01,38.81,1.42,1687.25,1,Cafe
4,5.92,3.92,0.41,32.29,36.21,154.17,28.67,1.04,1381.54,1,Cafe
3,5.7,4.26,1.27,43.76,28.09,189.92,24.26,1.2,1575.2,1,Cafe
3,6.8,2.35,1.87,30.1,14.93,175.97,31.5,1.64,1677.72,1,Cafe
3,5.8,4.33,1.62,36.85,26.07,240.91,25.18,1.52,2337.57,1,Cebolla
3,7.48,4.36,1.47,21.63,32.22,92.52,9.01,1.21,2687.87,1,Cebolla
2,7.23,3.49,0.81,39.38,11.38,83.39,22.21,1.5,872.53,1,Cafe
3,5.84,2.44,0.76,13.03,33.46,210.87,15.24,1.46,3392.78,1,Papa
1,7.13,4.74,2.27,20.35,14.02,153.89,14.44,1.03,278.25,1,Maiz
3,6.88,4.08,1.0,33.08,28.27,191.48,13.81,1.34,1428.06,1,Cafe
3,7.18,3.25,1.08,45.04,15.9,190.73,12.74,1.35,2839.15,1,Cebolla
1,5.84,2.83,2.29,42.73,41.13,166.31,16.82,1.58,2098.43,1,Cebolla
2,7.6,4.37,0.15,36.03,35.12,165.64,16.98,1.35,1612.59,1,Cafe
4,7.18,4.7,1.02,17.04,14.38,105.35,13.26,1.43,2213.88,1,Cebolla
3,7.07,4.33,0.12,25.49,11.77,72.49,20.06,1.41,3417.84,1,Papa
4,8.03,4.7,1.42,32.12,15.22,192.39,13.76,1.43,805.67,1,Cafe
4,5.49,1.6,0.3,46.44,11.26,99.84,27.89,1.03,3087.48,1,Papa
2,6.06,2.27,1.67,23.11,22.22,98.47,8.8,1.24,806.58,1,Cafe
2,6.6,1.9,0.99,45.94,10.76,78.93,28.97,1.3,1160.34,1,Cafe
3,5.88,2.27,1.85,17.31,8.35,232.81,32.57,1.27,2230.21,1,Cebolla
3,6.76,3.97,1.04,28.52,36.19,173.9,40.48,1.22,2480.85,1,Cebolla
3,6.84,3.58,1.12,45.09,27.05,61.32,21.39,1.33,158.79,1,Maiz
2,6.26,4.93,0.18,46.86,22.21,269.68,33.71,1.43,3059.02,1,Papa
